"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"30198099999","2023-01-02T06:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-7","-1","","","-0.01","3","75","OVC:08","30.35","28.71","6.21","-2","350","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41997 83502 11185 21218 39723 40278 53005 77172 8802/=","","","","","","","","","",""
"30198099999","2023-01-02T09:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-7","-1","","","-0.00","2","75","OVC:08","30.36","28.71","6.21","-2","350","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08230198 11997 83501 11186 21219 39724 40282 52001 69972 77172 8802/ 333 21190 47029=","","","","","","","","","",""
"30198099999","2023-01-02T12:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-6","0","","","+0.00","8","75","OVC:08","30.35","28.71","6.21","-1","340","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41997 83401 11175 21209 39723 40276 58001 77072 8807/=","","","","","","","","","",""
"30198099999","2023-01-02T15:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-5","1","","","-0.01","3","75","OVC:08","30.35","28.72","12.43","0","360","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41998 83601 11173 21207 39725 40278 53002 77172 8802/=","","","","","","","","","",""
"30198099999","2023-01-02T18:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-7","-1","","","-0.03","3","76","BKN:05","30.39","28.75","12.43","-2","200","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41998 82001 11181 21214 39736 40292 53011 77172 85037=","","","","","","","","","",""
"30198099999","2023-01-02T21:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-7","0","","","-0.03","2","75","BKN:06","30.42","28.78","12.43","-1","020","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07630198 11998 80201 11180 21214 39747 40303 52011 69932 77172 86037 333 11173=","","","","","","","","","",""
"30198099999","2023-01-03T00:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-6","0","","","+0.02","8","75","OVC:08","30.40","28.76","6.21","-1","040","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41997 80401 11176 21210 39739 40295 58008 77172 8807/=","","","","","","","","","",""
"30198099999","2023-01-03T03:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-4","0","","","+0.01","7","80","FEW:02","30.39","28.75","6.21","-1","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41997 80000 11175 21201 39736 40290 57003 77172 82037=","","","","","","","","","",""
"30198099999","2023-01-03T06:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-4","2","","","-0.00","3","75","FEW:02","30.38","28.75","6.21","1","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41997 80000 11165 21199 39737 40289 53001 77172 82037=","","","","","","","","","",""
"30198099999","2023-01-03T09:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-3","3","","","0.00","4","75","BKN:05 98","30.38","28.75","31.07","2","070","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"30198099999","2023-01-03T12:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-6","0","","","+0.03","8","75","SCT:03","30.36","28.72","31.07","-1","180","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 81801 11175 21209 39727 40280 58010 83035=","","","","","","","","","",""
"30198099999","2023-01-03T15:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-5","3","","","+0.04","7","70","","30.32","28.69","31.07","2","200","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 62001 11162 21204 39715 40266 57012 80005=","","","","","","","","","",""
"30198099999","2023-01-03T18:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-11","-7","","","+0.02","7","80","","30.33","28.67","31.07","-8","200","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 82001 11215 21240 39709 40270 57006 80005=","","","","","","","","","",""
"30198099999","2023-01-03T21:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-6","-1","","","+0.04","7","80","","30.27","28.63","31.07","-2","190","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07030198 12999 81902 11185 21211 39695 40249 57014 69902 80007 333 11150=","","","","","","","","","",""
"30198099999","2023-01-04T00:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-7","-2","","","+0.03","7","80","BKN:05","30.24","28.60","31.07","-3","200","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 62001 11190 21216 39685 40240 57010 85035=","","","","","","","","","",""
"30198099999","2023-01-04T03:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-12","-7","","","+0.03","7","80","","30.23","28.57","31.07","-8","190","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 81901 11218 21243 39676 40238 57009 80005=","","","","","","","","","",""
"30198099999","2023-01-04T06:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-13","-8","","","+0.07","7","80","OVC:08","30.16","28.51","31.07","-9","240","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 82401 11224 21249 39653 40214 57023 8807/=","","","","","","","","","",""
"30198099999","2023-01-04T09:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-10","-6","","","+0.04","7","80","OVC:08","30.11","28.47","31.07","-7","260","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07630198 12999 82601 11209 21234 39640 40197 57013 60002 8807/ 333 21242 47029=","","","","","","","","","",""
"30198099999","2023-01-04T12:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-7","-3","","","+0.03","7","80","FEW:02","30.06","28.43","31.07","-4","210","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 62101 11193 21219 39629 40181 57011 82035=","","","","","","","","","",""
"30198099999","2023-01-04T15:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-5","1","","","+0.05","7","75","BKN:05","30.00","28.38","31.07","0","170","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 81701 11173 21207 39612 40159 57017 85037=","","","","","","","","","",""
"30198099999","2023-01-04T18:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-5","-1","","","-0.06","3","85","FEW:02","30.08","28.45","12.43","-2","170","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41998 81701 11186 21205 39634 40187 53022 77172 82037=","","","","","","","","","",""
"30198099999","2023-01-04T21:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-18","-14","","","-0.08","2","85","","30.21","28.53","31.07","-14","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07030198 11999 00000 11258 21276 39660 40230 52026 69932 70271 333 11173=","","","","","","","","","",""
"30198099999","2023-01-05T00:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-27","-24","","","-0.06","2","84","","30.30","28.58","31.07","-24","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04830198 42999 00000 11311 21329 39679 40262 52019=","","","","","","","","","",""
"30198099999","2023-01-05T03:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-31","-27","","","-0.04","2","79","","30.37","28.62","31.07","-27","180","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 21801 11327 21351 39693 40283 52014 80001=","","","","","","","","","",""
"30198099999","2023-01-05T06:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-36","-32","","","-0.03","2","78","","30.41","28.65","31.07","-32","220","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN04830198 42999 02201 11353 21377 39702 40297 52009=","","","","","","","","","",""
"30198099999","2023-01-05T09:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-38","-34","","","-0.05","3","78","98","30.47","28.70","31.07","-34","190","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"30198099999","2023-01-05T12:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-29","-25","","","+0.02","8","79","FEW:02","30.41","28.67","31.07","-25","150","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 71501 11317 21341 39710 40298 58008 82031=","","","","","","","","","",""
"30198099999","2023-01-05T15:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-24","-20","","","+0.03","7","80","","30.35","28.64","31.07","-20","180","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 11802 11288 21312 39699 40279 57011 80009=","","","","","","","","","",""
"30198099999","2023-01-05T18:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-35","-31","","","-0.01","3","79","","30.41","28.65","31.07","-31","200","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 12001 11348 21371 39703 40298 53004 80001=","","","","","","","","","",""
"30198099999","2023-01-05T21:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-37","-33","","","-0.01","2","78","","30.42","28.66","31.07","-33","200","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07030198 12999 52001 11360 21384 39705 40302 52002 69902 80001 333 11278=","","","","","","","","","",""
"30198099999","2023-01-06T00:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-37","-32","","","+0.04","8","78","","30.39","28.62","31.07","-32","160","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 81601 11357 21381 39693 40290 58012 80005=","","","","","","","","","",""
"30198099999","2023-01-06T03:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-36","-32","","","+0.03","7","80","","30.35","28.59","31.07","-32","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 10000 11355 21377 39682 40278 57011 80001=","","","","","","","","","",""
"30198099999","2023-01-06T06:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-33","-29","","","+0.02","7","79","","30.32","28.57","6.21","-29","180","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41997 81802 11338 21362 39676 40267 57006 77171 80007=","","","","","","","","","",""
"30198099999","2023-01-06T09:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-20","-16","","","+0.04","7","79","98","30.06s","28.32s","31.07","-16","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"30198099999","2023-01-06T12:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-29","-25","","","+0.03","7","79","","30.24","28.51","31.07","-25","150","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41999 21501 11315 21339 39655 40240 57010 70271 80001=","","","","","","","","","",""
"30198099999","2023-01-06T15:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-23","-18","","","+0.05","7","74","","30.15","28.46","31.07","-18","150","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06030198 41999 71501 11275 21307 39637 40211 57018 70271 80005=","","","","","","","","","",""
"30198099999","2023-01-06T18:00:00","58.0666666","123.7166666","416.76","SUON TIT, RS","FM-12","4","","-27","-23","","","+0.01","7","79","FEW:02","30.16","28.45","31.07","-23","170","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05430198 42999 71701 11305 21330 39633 40214 57004 82035=","","","","","","","","","",""
