"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"78846199999","2022-01-01T07:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.06","63","77","","","","","61","FEW:02 20","","","6.21","","080","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011100Z 08008KT 9999 FEW020 25/17 Q1018=","","","","","","","","","",""
"78846199999","2022-01-01T08:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.06","63","79","","","","","58","FEW:02 20","","","6.21","","080","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011200Z 08007KT 9999 FEW020 26/17 Q1018=","","","","","","","","","",""
"78846199999","2022-01-01T09:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.09","63","81","","","","","54","FEW:02 20","","","6.21","","080","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011300Z 08011KT 9999 FEW020 27/17 Q1019=","","","","","","","","","",""
"78846199999","2022-01-01T10:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.12","63","81","","","","","54","FEW:02 20","","","6.21","","080","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011400Z 08011KT 9999 FEW020 27/17 Q1020=","","","","","","","","","",""
"78846199999","2022-01-01T11:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.09","64","82","","","","","55","FEW:02 20","","","6.21","","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011500Z 11013KT 9999 FEW020 28/18 Q1019=","","","","","","","","","",""
"78846199999","2022-01-01T12:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.09","64","82","","","","","55","SCT:04 21","","","6.21","","080","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011600Z 08011KT 9999 SCT021 28/18 Q1019=","","","","","","","","","",""
"78846199999","2022-01-01T13:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.06","66","81","","","","","62","SCT:04 21","","","6.21","","090","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011700Z 09011KT 9999 SCT021 27/19 Q1018=","","","","","","","","","",""
"78846199999","2022-01-01T14:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.06","63","82","","","","","51","FEW:02 20","","","6.21","","090","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011800Z 09012KT 9999 FEW020 28/17 Q1018=","","","","","","","","","",""
"78846199999","2022-01-01T15:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.06","63","82","","","","","51","FEW:02 20","","","6.21","","070","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 011900Z 07012KT 9999 FEW020 28/17 Q1018=","","","","","","","","","",""
"78846199999","2022-01-01T16:00:00","18.204834","-63.055084","38.7","WALLBLAKE, AV","FM-15","4","30.06","64","82","","","","","55","SCT:04 19","","","6.21","","070","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR TQPF 012000Z 07010KT 9999 SCT019 28/18 Q1018=","","","","","","","","","",""
